id;name;postal_code;commune;numero;voie;lieu_dit;code_insee;siret;activite;contact_url;site_internet;longitude;latitude;transport_station_presence;transport_bureau_de_vote_accessibilite;stationnement_presence;stationnement_pmr;stationnement_ext_presence;stationnement_ext_pmr;cheminement_ext_presence;cheminement_ext_terrain_stable;cheminement_ext_plain_pied;cheminement_ext_ascenseur;cheminement_ext_ascenseur_pmr;cheminement_ext_nombre_marches;cheminement_ext_reperage_marches;cheminement_ext_sens_marches;cheminement_ext_main_courante;cheminement_ext_rampe;cheminement_ext_pente_presence;cheminement_ext_pente_degre_difficulte;cheminement_ext_pente_longueur;cheminement_ext_devers;cheminement_ext_bande_guidage;cheminement_ext_retrecissement;entree_reperage;entree_vitree;entree_vitree_vitrophanie;entree_plain_pied;entree_ascenseur;entree_ascenseur_pmr;entree_marches;entree_marches_reperage;entree_marches_main_courante;entree_marches_rampe;entree_marches_sens;entree_dispositif_appel;entree_dispositif_appel_type;entree_balise_sonore;entree_aide_humaine;entree_largeur_mini;entree_pmr;entree_porte_presence;entree_porte_manoeuvre;entree_porte_type;accueil_visibilite;accueil_personnels;accueil_audiodescription_presence;accueil_audiodescription;accueil_equipements_malentendants_presence;accueil_equipements_malentendants;accueil_cheminement_plain_pied;accueil_cheminement_ascenseur;accueil_cheminement_ascenseur_pmr;accueil_cheminement_nombre_marches;accueil_cheminement_reperage_marches;accueil_cheminement_main_courante;accueil_cheminement_rampe;accueil_cheminement_sens_marches;accueil_ascenseur_etage;accueil_ascenseur_etage_pmr;accueil_classes_accessibilite;accueil_espaces_ouverts;accueil_chambre_nombre_accessibles;accueil_chambre_douche_plain_pied;accueil_chambre_douche_siege;accueil_chambre_douche_barre_appui;accueil_chambre_sanitaires_barre_appui;accueil_chambre_sanitaires_espace_usage;accueil_chambre_numero_visible;accueil_chambre_equipement_alerte;accueil_chambre_accompagnement;accueil_retrecissement;accueil_isoloir_accessibilite;accueil_urne_accessibilite;sanitaires_presence;sanitaires_adaptes;labels;labels_familles_handicap;registre_url;conformite;rnb_id
ee6e3cfb-b4b0-4200-a739-de8dd28cac41;Centre de Vaccination Pédiatrique COVID-19- 15e-Hôpital Necker;75015;Paris;149;Rue de Sèvres;;75115;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/paris/centre-de-vaccination-covid-paris-15e?pid=practice-235377;2.31543;48.846348;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;D19D5FJNQHGF
7d177c1d-8c3c-4df3-97fb-cf656ce00ea0;Centre de Vaccination Pédiatrique COVID-19-Bugey Sud;1300;Belley;700;Av de Narwik;;1034;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/belley/centre-de-vaccination-covid-19-bugey-sud?pid=practice-215930;5.679151;45.748248;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;J8T294BM4524
86c522f9-e3f5-4eec-b601-04f5b84328e8;Centre de Vaccination Pédiatrique COVID-19-Cc Art de Vivre;95610;Éragny;1;Rue du Bas Noyer;;95218;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/cergy/centre-de-vaccination-covid-19-eragny?pid=practice-205498;2.1016;49.031773;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;12PHG7CXKY4F
c4400b37-8ad3-49e0-b555-8f9ff9f7ad70;Centre de Vaccination Pédiatrique COVID-19-Lavaur-Halle d'Occitanie;81500;Lavaur;14;Avenue Pierre Fabre;;81140;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/lavaur/centre-de-vaccination-covid-19-ville-de-lavaur?pid=practice-237503;1.815517;43.696992;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
c813aceb-888f-4b90-850c-9bed10f934db;Centre de Vaccination Pédiatrique COVID-19-Nogent sur Marne;94130;Nogent-sur-Marne;4;Avenue Watteau;;94052;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-depistage-covid/nogent-sur-marne/centre-de-vaccination-uniquement-pour-l-interne?pid=practice-231493;2.472584;48.833391;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;KMNKKA6FZ31W
01592679-9fd1-4172-b609-a5b9882e5b06;Centre de Vaccination Pédiatrique COVID-19-St Maur des Fossés;94370;Sucy-en-Brie;10;Rue Gambetta;;94071;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/saint-maur-des-fosses/centre-de-vaccination-de-saint-maur-des-fosses?pid=practice-230434;2.51992;48.776412;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;P5MCTGFTAD5H
5b33ffc3-44e5-486d-9cf4-1564c7108657;Centre de Vaccination place d'Arc;45000;Orléans;2;Rue Nicolas Copernic;;45234;;Laboratoire d'analyse médicale;;;1.905311;47.907161;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;525BTFMHN5YY
bc53fe4c-e0f3-411a-8bf5-40ddd4fabfce;Centre de Vaccination-Pôle Privé des Cliniques d'Amiens;80090;Amiens;65;Rue Alexandre Dumas;;80021;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/amiens/centre-de-vaccination-du-pole-prive-d-amiens?speciality_id=5494;2.293543;49.872618;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;6P54FN23B3HC
84283b51-f601-4830-a59d-d2eedf6a0c1f;Centre de Vaccination-Pôle Relai Ambulatoire de Meyras;7380;Meyras;1;Place du Champ de Mars;;7156;;Laboratoire d'analyse médicale;;;4.267271;44.681334;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;N6CVEXR8PT2N
55dd4362-6155-4f9b-b4d1-343c78195f56;Centre de Vaccination-Pôle Santé de Mayenne;53100;Mayenne;1;Place de l'Europe;;53147;;Laboratoire d'analyse médicale;;;-0.624172;48.30096;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;XFS7VKJT7A7P
69f3f316-54d6-41ec-ab95-3a408bbaf352;Centre de Vaccination-Polyclinique Saint Come;60200;Compiègne;7;Rue Jean-Jacques Bernard;;60159;;Laboratoire d'analyse médicale;;;2.808658;49.403166;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;DBTJ178ERE69
6c73cefa-8ee9-4fb5-bcb2-53f95d2f4679;Centre de Vaccination Pompey Hartmann;54340;Pompey;59;Avenue du Général de Gaulle;;54430;;Laboratoire d'analyse médicale;;;6.1291;48.770531;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;P7QEKPD3DE2S
5bf2dbae-03f8-4c04-942d-aabd886d8b63;Centre de Vaccination Portes du Périgord (La Rochefoucauld/Montbron/Chazelles);16110;La Rochefoucauld-en-Angoumois;;Boulevard Bossand;;16281;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/maison-de-sante/la-rochefoucauld-en-angoumois/centre-vaccination-covid-19-maison-de-sante-val-de-tardoire?speciality_id=5494;0.390334;45.735234;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
eddaa2d0-74b6-4af6-9d07-2922012dcb2f;Centre de Vaccination-Préfecture/Cité Administrative;91000;Évry-Courcouronnes;1;Boulevard de France - Georges Pompidou;;91228;;Laboratoire d'analyse médicale;;;2.435583;48.62924;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;KFYKHXQGVH9B
2cee3672-ad0d-4baf-b80f-1d2632807e30;Centre de Vaccination Pyrénées Audoises;11500;Quillan;6;Rue du Docteur Roueylou;;11304;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-vaccinations-internationales/quillan/centre-de-vaccination-pyrenees-audoises-ch-quillan?locale=fr%22;2.185548;42.881332;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;S6VXZ6T55VH3
9d2da328-79c0-4d9c-b49f-ba3d00416c3e;Centre de Vaccination-Relai Ambulatoire Beaume-Drobie;7260;Joyeuse;530;Route de Lablachère;;7110;;Laboratoire d'analyse médicale;;;4.227352;44.477063;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;HCFT1W7A76J7
d40a8a84-199b-4d8e-9062-1ab218c09d9e;Centre de Vaccination-Relais Ambulatoire de Vaccination d'Ambazac;87240;Ambazac;57;Avenue du Général de Gaulle;;87002;;Laboratoire d'analyse médicale;;https://www.doctolib.fr/vaccination-covid-19/ambazac/centre-de-vaccination-covid-19-ambazac?pid=practice-132713;1.40684;45.960708;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;WA2KF41VHM2G
288395c2-33c4-4c40-a4d3-3a16357ebd64;Centre de Vaccination-René Thys (Entrée Parking René Thys);51100;Reims;;Avenue Paul Marchandeau;;51454;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/reims/centres-de-vaccination-grand-reims?pid=practice-164809;4.023075;49.241069;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
ba697ef8-d6bc-445d-8c84-6ac79d97faa0;Centre de Vaccination-Rennes-C.c. Alma;35200;Rennes;5bis;Rue du Bosphore;;35238;;Laboratoire d'analyse médicale;;;-1.679045;48.082427;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;ZN3WZPPCVNXB
9d2e1a28-f8ad-4f80-9fc8-3759188df59e;Centre de Vaccination-Rennes-Centre Plaine de Baud (Sdis);35000;Rennes;3;Avenue François Château;;35238;;Laboratoire d'analyse médicale;;https://www.doctolib.fr/vaccination-covid-19/ile-et-vilaine/centre-de-vaccination-covid-19-vaccimobile-35-ars-communes-ile-et-vilaine;-1.654904;48.110442;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;GG6YJTKE2HNC
b1541e5a-d3b8-4f51-8307-923cb4eee882;Centre de Vaccination Resal;25000;Besançon;12;rue pierre semard;;25056;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/besan%C3%A7on/cbpps-ville-besancon?speciality_id=5494;6.03671;47.25309;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;DAT8VDDZASK8
07a95e97-89ad-4f3b-b15a-6714a1cc27c3;Centre de Vaccination-Reze-Confluent;44200;Nantes;4;Rue Eric Tabarly;;44109;;Laboratoire d'analyse médicale;;;-1.548014;47.195436;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;GYX9RBPEE6HJ
e9253601-e872-44d7-92e1-df9b182162a1;Centre de Vaccination-Sable sur Sarthe-Salle Théophile Plé;72300;Sablé-sur-Sarthe;;Rue Théophile Plé;;72264;;Laboratoire d'analyse médicale;;;-0.330214;47.837596;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
b8f6f974-b434-46dc-a0d2-1df0a2b9102e;Centre de Vaccination-Sadirac-Salle Cabralès;33670;Sadirac;8;Route de Saint-Caprais;;33363;;Laboratoire d'analyse médicale;;;-0.411067;44.778954;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;5WBGANGRBEN5
fe627366-e06b-4fbc-b085-427d3db31eb6;Centre de Vaccination-Saint-Calais-Centre Hospitalier;72120;Saint-Calais;2;Rue de la Perrine;;72269;;Laboratoire d'analyse médicale;;;0.742881;47.918663;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;QP456QQ9SDJ7
72d30be9-b691-4941-a1d6-73024d6ce9e0;Centre de Vaccination-Saint-Calais-Centre Hospitalier;72120;Saint-Calais;;Rue de la Maladrerie;;72269;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/hopital-public/saint-calais/centre-de-vaccination-covid-19-de-saint-calais?pid=practice-166974;0.753801;47.914485;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
32afd674-c1be-4939-aa53-186b9beca814;Centre de Vaccination Saint-Céré;46400;Saint-Céré;;Avenue Pierre et Andree Delbos;;46251;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/hopital-public/saint-cere/centre-de-vaccination-covid-ch-saint-jacques-saint-cere?speciality_id=5494;1.893768;44.860691;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
c37351ba-a8d5-4299-b55c-8e86555b9454;Centre de Vaccination Saint Cyprien;66750;Saint-Cyprien;;;Grand Stade Les Capellans;66171;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/st-cyprien/centres-de-vaccination-covid-19-st-cyprien?speciality_id=5494;3.027436;42.60505;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
16ae9d55-e79d-43d7-a914-038e68937adc;Centre de Vaccination-Saint-Cyr-sur-Loire;37540;Saint-Cyr-sur-Loire;;Rond-Point rené coulon;;37214;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/saint-cyr-sur-loire/centre-de-vaccination-covid-19-saint-cyr-sur-loire?pid=practice-179346;0.653494;47.419352;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
0f21766d-9eea-49ad-8287-956c1c1d6193;Centre de Vaccination Saint-Jean du Gard;30270;Saint-Jean-du-Gard;;Avenue de la Résistance;;30269;;Laboratoire d'analyse médicale;;;3.883701;44.102202;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
e6991a45-237c-44cf-bafa-019ff1365315;Centre de Vaccination Saint Maximin;83470;Saint-Maximin-la-Sainte-Baume;;Place de Lattre de Tassigny;;83116;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-vaccinations-internationales/toulon/centre-de-vaccination-covid-19-du-var?pid=practice-173157;5.858541;43.454555;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
fa8e8c8b-5143-45c6-bcfd-d3625820a760;Centre de Vaccination Saint-Vit;25410;Saint-Vit;;Promenade des Planches;;25527;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/saint-vit/centre-de-vaccination-covid-19-saint-vit?pid=practice-184757;5.81115;47.183287;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
425d1698-c99a-40b0-9416-1740b5540d20;Centre de Vaccination-Salle de Clévos;26800;Étoile-sur-Rhône;390;Route de Marmans;;26124;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/etoile-sur-rhone/centre-de-vaccination-covid-19-cpts-sud-valence?pid=practice-173051;4.884228;44.840553;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;HBRJRGNM992W
2d077e42-769b-496b-a45e-74320aba577a;Centre de Vaccination-Salle Descartes-Saint-Benoît-la-Forêt;37500;Saint-Benoît-la-Forêt;;Route de Tours;;37210;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-vaccinations-internationales/bourgueil/centre-vaccination-cpts-rabelaisie?speciality_id=5494;0.29116;47.187773;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
016e56da-607e-4972-bc6f-dd9f6f13749b;Centre de Vaccination - Salle le Pavillon;71000;Mâcon;5;Rue de l'Héritan;;71270;;Laboratoire d'analyse médicale;;;4.829167;46.306734;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;J73WHQQ8NGAG
0d938de8-cd5e-4629-bf0d-5586ff594b87;Centre de Vaccination-Sapeurs-Pompiers de l'Aisne-Sdis 02;2000;Laon;;Rue William Henri Waddington;;2408;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/aisne/centre-de-vaccination-covid-19-caserne-de-pompiers-de-soissons-sdis02%3Fpid%3Dpractice-182861%26enable_cookies_consent%3D1;3.603062;49.558497;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
f04083f4-c5f1-498e-8331-6e90f82dea7b;Centre de Vaccination-Sapeurs Pompiers de la Somme-Equipe Mobile;80000;Amiens;7;Allée du Bicêtre;;80021;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/amiens/centre-de-vaccination-sapeurs-pompiers-de-la-somme?pid=practice-182670;2.285506;49.8973;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;GE9SXEFBAWWM
ba85b9c4-5f74-4af8-a2b2-bb1a60cd780b;Centre de Vaccination Sdis16;16200;Jarnac;42;Route de Luchac;;16167;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/jarnac/centre-de-vaccination-covid-19-ville-de-jarnac?pid=practice-183929;-0.185103;45.685558;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;DH15WN4ZX3E3
2f3808e1-6598-4942-86fc-897f55474546;Centre de Vaccination-Sdis46;46000;Cahors;194;Rue Hautesserre;;46042;;Laboratoire d'analyse médicale;;;1.439158;44.442846;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;AP1Y8BQWBQFH
2828bef8-8bbf-4b66-9239-ef96b30a18f2;Centre de Vaccination Sdis-le Mans-Réservé Ps;72000;Le Mans;28;rue Paul Courboulay;;72181;;Laboratoire d'analyse médicale;;;0.191106;48.002186;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;NY8AGP3FPWER
fc1b0e70-7079-4386-b0ae-4f59e1b24c65;Centre de Vaccination-Seiches sur le Loir -Hall de Sport;49140;Seiches-sur-le-Loir;8;Rue  Henri Regnier;;49333;;Laboratoire d'analyse médicale;;;-0.357656;47.574556;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;9N1N7YCCBXD3
56fe7776-0fa3-4d57-953b-c20a0a741e1e;Centre de Vaccination-Service de Santé au Travail Gest 05 Gap (Réservé au Public Prioritaire);5000;Gap;27;Rue du Forest d'Entrais;;5061;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/gap/centre-de-vaccination-covid-19-gap?pid=practice-197711;6.090934;44.570988;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;HDXDENWT4MMM
a927aba2-6366-4eae-bef5-fe1c5243c948;Centre de Vaccination-Sille le Guillaume-Centre Maurice Termeau;72140;Sillé-le-Guillaume;34;Rue du Docteur Touchard;;72334;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/sille-le-guillaume/centre-de-vaccination-covid-du-pays-de-sille?speciality_id=5494;-0.126159;48.182758;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
83a92323-3184-41ad-b7dd-b0c284e5d40a;Centre de vaccination - Souillac Cressensac;46200;Souillac;6;Route de Martel;;46309;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/souillac/cvsc?pid=practice-166374;1.477725;44.901405;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;DCCEAHEP9YVA
3987d3ef-baae-4172-bd12-7d840151a7a2;Centre de Vaccination Superman;54000;Nancy;;Rue Godron;;54395;;Laboratoire d'analyse médicale;;;6.188007;48.694309;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
4b3545ff-60f3-4186-a34d-f4829962347a;Centre de Vaccination Taverny;95150;Taverny;;;Voie des Sports;95607;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-sante/taverny/centre-de-vaccination-de-taverny?speciality_id=5494;2.213285;49.016009;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
077c17fa-d19f-4668-82fb-8273b1a12b2a;Centre de Vaccination Territorial du Haut Val d'Oise;95290;L'Isle-Adam;9;Rue Chantepie Mancier;;95313;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/espic-etablissement-de-sante-prive-d-interet-collectif/l%27isle-adam/centre-de-vaccination-covid19-de-l-isle-adam-hopital-chantepie-mancier%3Fspeciality_id%3D5494%26enable_cookies_consent%3D1;2.223338;49.114179;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;7XGVAWXRR86D
59f5457e-3654-49fe-87e5-615fe68c4130;Centre de vaccination - Tomblaine - Salle Stéphane HESSEL;54510;Tomblaine;;Boulevard Henri Barbusse;;54526;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-vaccinations-internationales/nancy/centre-de-vaccination-covid-19-nancy?pid=practice-163352;6.213378;48.684649;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
0473954e-12d1-495b-8cf1-3ad594a09824;Centre de Vaccination Tournus-Hôpital Belnay;71700;Tournus;627;Avenue Henri et Suzanne Vitrier;;71543;;Laboratoire d'analyse médicale;;;4.891267;46.56833;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
2941ae10-50f5-4a02-8788-72f51db94af7;Centre de Vaccination Trespoux;46090;Trespoux-Rassiels;;Chemin des Vitarelles;;46322;;Laboratoire d'analyse médicale;;;1.373155;44.413562;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
437e20dd-1a8f-4d8e-a68b-e1d55dd2715f;Centre de Vaccination-Vaccibus de Masseube;32140;Masseube;1;Place Daste;;32242;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/vaccination-covid-19/mirande/centre-de-vaccination-covid-19-cd-32-gers?pid=practice-166212;0.579621;43.430806;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
aa76bd6e-4b08-46f5-97e3-9c65d208516b;Centre de Vaccination Valence d'Agen;82400;Valence;;;Halle Jean Baylet;82186;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-vaccinations-internationales/valence-d%27agen/centre-de-vaccination-valence-d-agen%3Fpid%3Dpractice-165331%3Fspeciality_id%3D5494%26enable_cookies_consent%3D1;0.894465;44.108205;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
28ea6b50-490a-4899-89b6-7a0a29317fb9;Centre de Vaccination Vauvert-Petite Camargue;30600;Vauvert;;Rue Louise Désir;;30341;;Laboratoire d'analyse médicale;;https://partners.doctolib.fr/centre-de-vaccinations-internationales/vauvert/centre-de-vaccination-de-vauvert-petite-camargue?pid=practice-166678;4.278878;43.696796;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
